Material Number,Material Description,Plant,MRP Element Indicator,Item Text,Availability Date,Quantity,Request Date,Requester Email,Reservation No,Deletion Remark,Upload Date,DeleteDate,MSU,Type,Active in System,PDE Checking,Rolling Checking,availability_month,snapshot_extracted,snapshot_ts,snapshot_date,requester_role,te 
80889183.0,H&S SHM 670GX12 Apple 2 in 1,A668,H&S Nova 2 in 1 HS,R Material,2026-02-10,138.0,2025-12-29,liu.b.2@pg.com,3518191463, ,2025-12-29,,0.4189818,Material,Yes,,,2026-02,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80889183.0,H&S SHM 670GX12 Apple 2 in 1,A672,H&S Nova 2 in 1 HS,R Material,2026-02-10,508.0,2025-12-29,liu.b.2@pg.com,3518191464, ,2025-12-29,,1.5423388,Material,Yes,,,2026-02,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80889183.0,H&S SHM 670GX12 Apple 2 in 1,A673,H&S Nova 2 in 1 HS,R Material,2026-02-10,691.0,2025-12-29,liu.b.2@pg.com,3518191465, ,2025-12-29,,2.0979451,Material,Yes,,,2026-02,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80889183.0,H&S SHM 670GX12 Apple 2 in 1,A680,H&S Nova 2 in 1 HS,R Material,2026-02-10,255.0,2025-12-29,liu.b.2@pg.com,3518191466, ,2025-12-29,,0.7742055,Material,Yes,,,2026-02,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80889183.0,H&S SHM 670GX12 Apple 2 in 1,A715,H&S Nova 2 in 1 HS,R Material,2026-02-10,70.0,2025-12-29,liu.b.2@pg.com,3518191467, ,2025-12-29,,0.212527,Material,Yes,,,2026-02,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80889183.0,H&S SHM 670GX12 Apple 2 in 1,A716,H&S Nova 2 in 1 HS,R Material,2026-02-10,92.0,2025-12-29,liu.b.2@pg.com,3518191468, ,2025-12-29,,0.2793212,Material,Yes,,,2026-02,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80889183.0,H&S SHM 670GX12 Apple 2 in 1,C816,H&S Nova 2 in 1 HS,R Material,2026-02-10,555.0,2025-12-29,liu.b.2@pg.com,3518191469, ,2025-12-29,,1.6850355,Material,Yes,,,2026-02,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80889184.0,H&S SHM 360GX12 Gardenia 2 in 1,A668,H&S Nova 2 in 1 HS,R Material,2026-02-10,112.0,2025-12-29,liu.b.2@pg.com,3518191470, ,2025-12-29,,0.1827056,Material,Yes,,,2026-02,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80889184.0,H&S SHM 360GX12 Gardenia 2 in 1,A672,H&S Nova 2 in 1 HS,R Material,2026-02-10,406.0,2025-12-29,liu.b.2@pg.com,3518191471, ,2025-12-29,,0.6623078,Material,Yes,,,2026-02,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80889184.0,H&S SHM 360GX12 Gardenia 2 in 1,A673,H&S Nova 2 in 1 HS,R Material,2026-02-10,551.0,2025-12-29,liu.b.2@pg.com,3518191472, ,2025-12-29,,0.8988463,Material,Yes,,,2026-02,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80889184.0,H&S SHM 360GX12 Gardenia 2 in 1,A680,H&S Nova 2 in 1 HS,R Material,2026-02-10,204.0,2025-12-29,liu.b.2@pg.com,3518191473, ,2025-12-29,,0.3327852,Material,Yes,,,2026-02,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80889184.0,H&S SHM 360GX12 Gardenia 2 in 1,A715,H&S Nova 2 in 1 HS,R Material,2026-02-10,55.0,2025-12-29,liu.b.2@pg.com,3518191474, ,2025-12-29,,0.0897215,Material,Yes,,,2026-02,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80889184.0,H&S SHM 360GX12 Gardenia 2 in 1,A716,H&S Nova 2 in 1 HS,R Material,2026-02-10,75.0,2025-12-29,liu.b.2@pg.com,3518191475, ,2025-12-29,,0.1223475,Material,Yes,,,2026-02,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80889184.0,H&S SHM 360GX12 Gardenia 2 in 1,C816,H&S Nova 2 in 1 HS,R Material,2026-02-10,441.0,2025-12-29,liu.b.2@pg.com,3518191476, ,2025-12-29,,0.7194033,Material,Yes,,,2026-02,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80889185.0,H&S SHM 360GX12 Apple 2 in 1,A668,H&S Nova 2 in 1 HS,R Material,2026-02-10,111.0,2025-12-29,liu.b.2@pg.com,3518191477, ,2025-12-29,,0.1810743,Material,Yes,,,2026-02,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80889185.0,H&S SHM 360GX12 Apple 2 in 1,A672,H&S Nova 2 in 1 HS,R Material,2026-02-10,405.0,2025-12-29,liu.b.2@pg.com,3518191498, ,2025-12-29,,0.6606765,Material,Yes,,,2026-02,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80889185.0,H&S SHM 360GX12 Apple 2 in 1,A673,H&S Nova 2 in 1 HS,R Material,2026-02-10,551.0,2025-12-29,liu.b.2@pg.com,3518191499, ,2025-12-29,,0.8988463,Material,Yes,,,2026-02,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80889185.0,H&S SHM 360GX12 Apple 2 in 1,A680,H&S Nova 2 in 1 HS,R Material,2026-02-10,203.0,2025-12-29,liu.b.2@pg.com,3518191500, ,2025-12-29,,0.3311539,Material,Yes,,,2026-02,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80889185.0,H&S SHM 360GX12 Apple 2 in 1,A715,H&S Nova 2 in 1 HS,R Material,2026-02-10,56.0,2025-12-29,liu.b.2@pg.com,3518191501, ,2025-12-29,,0.0913528,Material,Yes,,,2026-02,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80889185.0,H&S SHM 360GX12 Apple 2 in 1,A716,H&S Nova 2 in 1 HS,R Material,2026-02-10,75.0,2025-12-29,liu.b.2@pg.com,3518191502, ,2025-12-29,,0.1223475,Material,Yes,,,2026-02,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80889185.0,H&S SHM 360GX12 Apple 2 in 1,C816,H&S Nova 2 in 1 HS,R Material,2026-02-10,441.0,2025-12-29,liu.b.2@pg.com,3518191503, ,2025-12-29,,0.7194033,Material,Yes,,,2026-02,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
21073081.0,GH140oA B3X4000 0.5PO 1.7A 1DC,0386,APAC H&S Plus Project-LY,RM Material,2026-03-25,66000.0,2025-12-29,guan.bi@pg.com,3518191504, ,2025-12-29,2026-01-22,24.200000000000003,Material,Deleted,,,2026-03,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
21294824.0,BC188 S07X4000 0.5PO 1.1Yuja Cha HS,0386,APAC H&S Plus Project-LY,RM Material,2026-03-25,30000.0,2025-12-29,guan.bi@pg.com,3518191505, ,2025-12-29,2026-01-22,11.0,Material,Deleted,,,2026-03,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
21073081.0,GH140oA B3X4000 0.5PO 1.7A 1DC,A868,APAC H&S Plus Project-TC,RM Material,2026-04-01,498000.0,2025-12-29,guan.bi@pg.com,3518191506, ,2025-12-29,2026-01-22,182.6,Material,Deleted,,,2026-04,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
21294824.0,BC188 S07X4000 0.5PO 1.1Yuja Cha HS,A868,APAC H&S Plus Project-TC,RM Material,2026-04-01,192000.0,2025-12-29,guan.bi@pg.com,3518191507, ,2025-12-29,2026-01-22,70.4,Material,Deleted,,,2026-04,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
21355402.0,GH140o T+A3XJ1515S1 0.5PO 1.1BO,A868,APAC H&S Plus Project-TC,RM Material,2026-04-01,42000.0,2025-12-29,guan.bi@pg.com,3518191508, ,2025-12-29,2026-01-22,15.400000000000002,Material,Deleted,,,2026-04,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
83900171.0,H&S SHM 360g*12 IRM Oil Control Rose,A673,H&S Core+ Max KOL HS,R Quotation ,2026-01-12,1521.0,2025-12-30,liu.b.2@pg.com,3518703915,remove,2025-12-30,2026-01-20,2.4812073,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
83900171.0,H&S SHM 360g*12 IRM Oil Control Rose,C816,H&S Core+ Max KOL HS,R Quotation ,2026-01-12,1141.0,2025-12-30,liu.b.2@pg.com,3518703916,remove,2025-12-30,2026-01-20,1.8613133,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
83900171.0,H&S SHM 360g*12 IRM Oil Control Rose,A672,H&S Core+ Max KOL HS,R Quotation ,2026-01-12,1141.0,2025-12-30,liu.b.2@pg.com,3518703917,remove,2025-12-30,2026-01-20,1.8613133,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814077.0,海飞丝去屑防断韧发型洗发露200克,A668,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,18.0,2025-12-31,zhang.h.26@pg.com,3519177751,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.032625,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814077.0,海飞丝去屑防断韧发型洗发露200克,A672,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,221.0,2025-12-31,zhang.h.26@pg.com,3519177752,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.4005625,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814077.0,海飞丝去屑防断韧发型洗发露200克,A673,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,181.0,2025-12-31,zhang.h.26@pg.com,3519177753,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.3280625,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814077.0,海飞丝去屑防断韧发型洗发露200克,A680,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,48.0,2025-12-31,zhang.h.26@pg.com,3519177755,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.087,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814077.0,海飞丝去屑防断韧发型洗发露200克,A715,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,29.0,2025-12-31,zhang.h.26@pg.com,3519177756,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.0525625,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814077.0,海飞丝去屑防断韧发型洗发露200克,A716,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,37.0,2025-12-31,zhang.h.26@pg.com,3519177757,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.0670625,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814077.0,海飞丝去屑防断韧发型洗发露200克,C816,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,84.0,2025-12-31,zhang.h.26@pg.com,3519177938,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.15225,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814081.0,海飞丝去屑止痒呵护型洗发露200克,A668,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,63.0,2025-12-31,zhang.h.26@pg.com,3519177939,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.1141875,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814081.0,海飞丝去屑止痒呵护型洗发露200克,A672,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,469.0,2025-12-31,zhang.h.26@pg.com,3519177940,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.8500625,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814081.0,海飞丝去屑止痒呵护型洗发露200克,A673,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,468.0,2025-12-31,zhang.h.26@pg.com,3519177941,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.84825,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814081.0,海飞丝去屑止痒呵护型洗发露200克,A680,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,116.0,2025-12-31,zhang.h.26@pg.com,3519177942,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.21025,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814081.0,海飞丝去屑止痒呵护型洗发露200克,A715,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,53.0,2025-12-31,zhang.h.26@pg.com,3519177943,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.0960625,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814081.0,海飞丝去屑止痒呵护型洗发露200克,A716,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,66.0,2025-12-31,zhang.h.26@pg.com,3519177944,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.119625,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814081.0,海飞丝去屑止痒呵护型洗发露200克,C816,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,155.0,2025-12-31,zhang.h.26@pg.com,3519177945,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.2809375,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814085.0,海飞丝去屑柔润修护型洗发露200克,A668,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,14.0,2025-12-31,zhang.h.26@pg.com,3519177946,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.025375,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814085.0,海飞丝去屑柔润修护型洗发露200克,A672,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,203.0,2025-12-31,zhang.h.26@pg.com,3519177947,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.3679375,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814085.0,海飞丝去屑柔润修护型洗发露200克,A673,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,149.0,2025-12-31,zhang.h.26@pg.com,3519177948,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.2700625,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814085.0,海飞丝去屑柔润修护型洗发露200克,A680,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,38.0,2025-12-31,zhang.h.26@pg.com,3519177949,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.068875,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814085.0,海飞丝去屑柔润修护型洗发露200克,A715,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,40.0,2025-12-31,zhang.h.26@pg.com,3519177950,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.0725,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814085.0,海飞丝去屑柔润修护型洗发露200克,A716,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,32.0,2025-12-31,zhang.h.26@pg.com,3519177951,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.058,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814085.0,海飞丝去屑柔润修护型洗发露200克,C816,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,57.0,2025-12-31,zhang.h.26@pg.com,3519177952,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.1033125,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814086.0,海飞丝去屑深度洁净型洗发露200克,A668,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,21.0,2025-12-31,zhang.h.26@pg.com,3519177953,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.0380625,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814086.0,海飞丝去屑深度洁净型洗发露200克,A672,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,344.0,2025-12-31,zhang.h.26@pg.com,3519177954,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.6235,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814086.0,海飞丝去屑深度洁净型洗发露200克,A673,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,307.0,2025-12-31,zhang.h.26@pg.com,3519177955,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.5564375,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814086.0,海飞丝去屑深度洁净型洗发露200克,A680,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,50.0,2025-12-31,zhang.h.26@pg.com,3519177956,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.090625,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814086.0,海飞丝去屑深度洁净型洗发露200克,A715,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,47.0,2025-12-31,zhang.h.26@pg.com,3519177957,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.0851875,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814086.0,海飞丝去屑深度洁净型洗发露200克,A716,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,101.0,2025-12-31,zhang.h.26@pg.com,3519177958,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.1830625,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814086.0,海飞丝去屑深度洁净型洗发露200克,C816,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,111.0,2025-12-31,zhang.h.26@pg.com,3519177959,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.2011875,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814088.0,海飞丝去屑海洋清新型洗发露200克,A668,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,22.0,2025-12-31,zhang.h.26@pg.com,3519177960,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.039875,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814088.0,海飞丝去屑海洋清新型洗发露200克,A672,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,224.0,2025-12-31,zhang.h.26@pg.com,3519177961,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.406,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814088.0,海飞丝去屑海洋清新型洗发露200克,A673,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,230.0,2025-12-31,zhang.h.26@pg.com,3519177962,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.416875,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814088.0,海飞丝去屑海洋清新型洗发露200克,A680,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,42.0,2025-12-31,zhang.h.26@pg.com,3519177963,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.076125,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814088.0,海飞丝去屑海洋清新型洗发露200克,A715,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,29.0,2025-12-31,zhang.h.26@pg.com,3519177964,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.0525625,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814088.0,海飞丝去屑海洋清新型洗发露200克,A716,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,40.0,2025-12-31,zhang.h.26@pg.com,3519177965,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.0725,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814088.0,海飞丝去屑海洋清新型洗发露200克,C816,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,56.0,2025-12-31,zhang.h.26@pg.com,3519177966,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.1015,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814089.0,海飞丝去屑丝质柔滑型洗发露200克,A668,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,99.0,2025-12-31,zhang.h.26@pg.com,3519177967,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.1794375,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814089.0,海飞丝去屑丝质柔滑型洗发露200克,A672,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,811.0,2025-12-31,zhang.h.26@pg.com,3519177968,Adjust to 28# focus SKU,2025-12-31,2026-01-09,1.4699375,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814089.0,海飞丝去屑丝质柔滑型洗发露200克,A673,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,813.0,2025-12-31,zhang.h.26@pg.com,3519177969,Adjust to 28# focus SKU,2025-12-31,2026-01-09,1.4735625,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814089.0,海飞丝去屑丝质柔滑型洗发露200克,A680,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,179.0,2025-12-31,zhang.h.26@pg.com,3519177970,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.3244375,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814089.0,海飞丝去屑丝质柔滑型洗发露200克,A715,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,76.0,2025-12-31,zhang.h.26@pg.com,3519177971,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.13775,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814089.0,海飞丝去屑丝质柔滑型洗发露200克,A716,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,83.0,2025-12-31,zhang.h.26@pg.com,3519177972,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.1504375,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814089.0,海飞丝去屑丝质柔滑型洗发露200克,C816,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,282.0,2025-12-31,zhang.h.26@pg.com,3519177974,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.511125,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814097.0,海飞丝去屑清爽控油型洗发露200克,A668,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,133.0,2025-12-31,zhang.h.26@pg.com,3519177975,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.2410625,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814097.0,海飞丝去屑清爽控油型洗发露200克,A672,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,710.0,2025-12-31,zhang.h.26@pg.com,3519177976,Adjust to 28# focus SKU,2025-12-31,2026-01-09,1.286875,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814097.0,海飞丝去屑清爽控油型洗发露200克,A673,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,804.0,2025-12-31,zhang.h.26@pg.com,3519177977,Adjust to 28# focus SKU,2025-12-31,2026-01-09,1.45725,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814097.0,海飞丝去屑清爽控油型洗发露200克,A680,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,226.0,2025-12-31,zhang.h.26@pg.com,3519177978,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.409625,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814097.0,海飞丝去屑清爽控油型洗发露200克,A715,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,93.0,2025-12-31,zhang.h.26@pg.com,3519177979,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.1685625,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814097.0,海飞丝去屑清爽控油型洗发露200克,A716,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,105.0,2025-12-31,zhang.h.26@pg.com,3519177980,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.1903125,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
80814097.0,海飞丝去屑清爽控油型洗发露200克,C816,Jan ICP HS for WS SKU,R Quotation ,2026-01-12,217.0,2025-12-31,zhang.h.26@pg.com,3519177981,Adjust to 28# focus SKU,2025-12-31,2026-01-09,0.3933125,FG,Deleted,,,2026-01,2026-01-28 02:23:01.688478,2026-01-28T10:23:01.695491+08:00,2026-01-28,,
